id,listing_number,host_id,host_name,city,price_clean,estimated_revenue,customer_count_num,total_reviewers_number,room_type,price,host_certification,host_response_rate_pct,host_acceptance_rate_pct,bathrooms_num,bedrooms_num,beds_num,accommodates_num,reply_time_category,area,guest_favourite
266,1,20323579,Robert,Toronto,100,0,0,79,Hotel Room,100,1,1,0.71204387,1,1,2,4,Unknown,North America,1
267,2,16306520,Nadia,Toronto,102,0,0,11,Hotel Room,102,1,1,0,1,1,2,3,Unknown,North America,0
268,2,1170217,Frank,Toronto,105,0,0,28,Private Room,105,1,1,1,1,1,1,2,Unknown,North America,1
270,3,14405518,Jordan,Toronto,94,0,0,193,Private Room,94,1,1,0.71204387,1,1,1,2,Unknown,North America,1
271,4,1200367,Grace,Toronto,185,0,0,60,Hotel Room,185,1,1,0.71204387,1,1,1,3,Unknown,North America,0
273,3,16590728,Courtney,Toronto,122,0,0,346,Private Room,122,1,1,0.71204387,1,1,2,2,Unknown,North America,1
274,2,20374225,Cole,Toronto,96,0,0,225,Hotel Room,96,1,1,0.71204387,1,2,2,3,Unknown,North America,0
275,1,698055,Robert,Toronto,99,0,0,451,Hotel Room,99,1,0,0,1,0,1,2,Unknown,North America,0
276,3,19300565,Akaash & Bethany,Toronto,400,0,0,119,Hotel Room,400,1,1,0.71204387,1,3,3,6,Unknown,North America,1
277,2,1442525,Erin,Toronto,280,0,0,36,Hotel Room,280,1,1,1,1,2,2,4,Unknown,North America,1
278,3,6969076,Darren,Toronto,125,0,0,508,Private Room,125,1,1,0.71204387,1,1,2,2,Unknown,North America,1
279,1,23671949,Karen,Toronto,182,0,0,21,Hotel Room,182,1,0.817240899,0,2,2,2,3,Unknown,North America,0
280,1,9955099,Matthew,Toronto,80,0,0,151,Private Room,80,1,0,1,2,1,2,2,Unknown,North America,0
282,1,20070003,Aoife,Toronto,156,0,0,367,Private Room,156,1,1,1,1,1,1,2,Unknown,North America,0
284,1,23747851,Lindsay,Toronto,110,0,0,6,Hotel Room,110,1,1,0,1,2,2,4,Unknown,North America,0
285,1,20623894,Laura,Toronto,282,0,0,18,Hotel Room,282,1,0,0,2,1,1,2,Unknown,North America,0
287,4,1646497,David,Toronto,589,0,0,79,Hotel Room,589,1,1,0.71204387,2,4,4,6,Unknown,North America,1
289,1,5724438,Janis,Toronto,140,0,0,195,Private Room,140,1,1,0.71204387,1,1,2,3,Unknown,North America,1
290,20,11206244,Superhost,Toronto,799,0,0,0,Private Room,799,1,1,0.71204387,1,1,1,2,Unknown,North America,0
291,2,14963497,Jody,Toronto,300,0,0,0,Private Room,300,1,0,0,1,1,1,3,Unknown,North America,0
292,1,1813554,Sophie-Anne,Toronto,59,0,0,156,Hotel Room,59,1,1,0.71204387,1,1,2,2,Unknown,North America,0
293,2,1394631,Joe,Toronto,212,0,0,251,Hotel Room,212,1,1,0.71204387,1,2,2,6,Unknown,North America,0
294,1,20844756,Steve,Toronto,55,0,0,140,Private Room,55,1,0.817240899,0.71204387,3,1,0,3,Unknown,North America,0
295,2,14327586,Heidi And Paul,Toronto,115,0,0,38,Hotel Room,115,1,0,0,1,2,2,6,Unknown,North America,0
296,20,11206244,Superhost,Toronto,895,0,0,0,Hotel Room,895,1,1,0.71204387,1,1,1,3,Unknown,North America,0
297,2,15845534,Mary,Toronto,50,0,0,9,Hotel Room,50,1,1,0.71204387,1,1,1,1,Unknown,North America,0
299,2,17267972,Wei Li,Toronto,130,0,0,45,Hotel Room,130,1,1,0.71204387,1,0,1,2,Unknown,North America,0
300,1,12197346,Jana,Toronto,258,0,0,28,Private Room,258,1,1,0.71204387,1,1,1,1,Unknown,North America,0
301,2,17896017,Shereen,Toronto,85,0,0,54,Hotel Room,85,1,1,1,1,1,1,2,Unknown,North America,0
302,9,24122779,Shabnam,Toronto,212,0,0,8,Hotel Room,212,1,1,0.71204387,1,1,1,2,Unknown,North America,0
303,1,963354,Darryl,Toronto,226,0,0,209,Hotel Room,226,1,0.817240899,1,2,2,2,4,Unknown,North America,0
304,1,21125457,Carla,Toronto,77,0,0,14,Hotel Room,77,1,1,0.71204387,1,1,1,2,Unknown,North America,1
305,9,24122779,Shabnam,Toronto,334,0,0,65,Hotel Room,334,1,1,0.71204387,2,2,2,4,Unknown,North America,0
306,1,18324777,Lisa,Toronto,110,0,0,125,Hotel Room,110,0,0,0,1,1,2,3,Unknown,North America,0
307,3,22301317,Boguslaw,Toronto,65,0,0,78,Private Room,65,1,1,0.71204387,1,1,1,1,Unknown,North America,1
308,2,4195876,Dale,Toronto,172,0,0,21,Private Room,172,1,0,0,1,1,1,2,Unknown,North America,0
309,4,24175706,Tanya,Toronto,229,0,0,45,Private Room,229,1,0,0,2,1,1,2,Unknown,North America,0
310,2,24202142,Ryan,Toronto,120,0,0,68,Hotel Room,120,1,1,1,1,1,1,2,Unknown,North America,1
311,6,3225688,Nedo,Toronto,89,0,0,122,Hotel Room,89,1,1,0.71204387,1,0,1,2,Unknown,North America,1
312,1,2978661,Myra,Toronto,150,1050,7,3,Hotel Room,150,1,0,0,1,1,1,2,Unknown,North America,0
313,3,11552886,Christine,Toronto,99,693,7,2,Hotel Room,99,1,0.817240899,0.71204387,1,1,2,2,Unknown,North America,0
314,1,21724217,Florentina,Toronto,44,308,7,49,Private Room,44,1,1,0.71204387,1,1,1,1,Unknown,North America,0
315,20,11206244,Superhost,Toronto,852,0,0,51,Hotel Room,852,1,1,0.71204387,1,2,2,5,Unknown,North America,0
316,102,846505,Julie,Toronto,200,0,0,215,Hotel Room,200,1,1,1,1,2,3,6,Unknown,North America,0
317,2,1699308,Devin,Toronto,445,0,0,23,Hotel Room,445,1,1,0.71204387,1,1,1,2,Unknown,North America,1
318,17,4356799,Thomas,Toronto,160,0,0,74,Hotel Room,160,1,1,0.71204387,1,1,2,3,Unknown,North America,0
319,4,21821768,Esther,Toronto,70,0,0,71,Private Room,70,1,1,0.71204387,1,1,1,1,Unknown,North America,1
320,2,21878865,Violeta,Toronto,175,0,0,6,Hotel Room,175,1,0.817240899,0,1,2,1,4,Unknown,North America,0
321,1,243537,Danielle,Toronto,150,0,0,26,Hotel Room,150,1,1,0,1,1,0,1,Unknown,North America,0
322,8,187320,Downtown Suite Living,Toronto,155,0,0,9,Hotel Room,155,1,1,0.71204387,2,3,3,3,Unknown,North America,0
323,1,21936998,Bill,Toronto,300,0,0,76,Hotel Room,300,1,0,0,1,2,1,4,Unknown,North America,0
324,24,23518355,Lee-Anne,Toronto,99,0,0,31,Hotel Room,99,1,1,1,1,1,1,2,Unknown,North America,1
325,1,22151303,Tom,Toronto,399,0,0,13,Hotel Room,399,1,1,0.71204387,2,2,0,4,Unknown,North America,1
326,1,3421866,Ming,Toronto,150,0,0,19,Hotel Room,150,1,1,0.71204387,1,1,2,2,Unknown,North America,0
327,1,21975497,Anna,Toronto,54,0,0,65,Private Room,54,1,0,0,1,1,1,1,Unknown,North America,0
328,1,9325230,Thilani,Toronto,257,0,0,12,Hotel Room,257,1,0,0,1,1,0,2,Unknown,North America,0
329,1,16153594,Vince,Toronto,185,0,0,87,Hotel Room,185,1,1,0.71204387,1,2,2,4,Unknown,North America,0
330,2,24500536,Amanda,Toronto,135,0,0,67,Hotel Room,135,1,1,0,1,1,1,2,Unknown,North America,0
331,2,22382928,Aleksa,Toronto,200,0,0,0,Private Room,200,1,1,1,1,1,0,2,Unknown,North America,0
332,4,22431111,Michael & Jennifer,Toronto,109,0,0,159,Hotel Room,109,1,1,0.71204387,1,1,1,2,Unknown,North America,1
333,1,19578117,Robert,Toronto,335,0,0,81,Hotel Room,335,1,1,1,1,2,2,2,Unknown,North America,1
334,1,7738907,Dany,Toronto,95,0,0,20,Hotel Room,95,1,0,1,1,1,1,1,Unknown,North America,0
335,2,10727203,Sara,Toronto,57,0,0,23,Private Room,57,1,1,1,1,1,1,2,Unknown,North America,1
336,3,12535667,Lennie,Toronto,121,0,0,28,Hotel Room,121,1,0.817240899,0.71204387,1,1,2,3,Unknown,North America,0
337,2,22740331,Deborah,Toronto,117,0,0,36,Hotel Room,117,1,1,0.71204387,1,1,2,2,Unknown,North America,1
338,24,23518355,Lee-Anne,Toronto,109,0,0,22,Hotel Room,109,1,1,1,1,1,1,2,Unknown,North America,1
339,1,5593837,Daryanaz,Toronto,192,0,0,62,Private Room,192,1,0,0,1,1,1,2,Unknown,North America,0
340,1,24840870,John,Toronto,300,0,0,135,Hotel Room,300,1,1,0.71204387,2,3,3,5,Unknown,North America,1
342,4,15942957,Kevin,Toronto,313,0,0,325,Hotel Room,313,1,1,0.71204387,1,2,2,4,Unknown,North America,1
343,1,18018834,Al,Toronto,109,0,0,100,Hotel Room,109,1,1,0.71204387,1,1,1,2,Unknown,North America,0
344,1,9559070,Mary Collette,Toronto,139,0,0,82,Hotel Room,139,1,1,0.71204387,1,1,1,2,Unknown,North America,1
345,3,19293149,Katherine,Toronto,111,0,0,115,Hotel Room,111,1,1,0.71204387,1,1,1,2,Unknown,North America,0
346,1,9876434,Jeanette,Toronto,99,0,0,7,Private Room,99,1,0,0.71204387,1,1,1,1,Unknown,North America,0
347,20,11206244,Superhost,Toronto,659,4613,7,2,Hotel Room,659,1,1,0.71204387,1,1,0,4,Unknown,North America,0
348,17,12033867,Kashaneh,Toronto,79,0,0,4,Hotel Room,79,1,0.817240899,0.71204387,1,1,1,2,Unknown,North America,0
349,17,12033867,Kashaneh,Toronto,50,0,0,7,Entire Home/Apt,50,1,0.817240899,0.71204387,1,1,0,1,Unknown,North America,0
350,1,11079714,Elaine,Toronto,150,0,0,128,Hotel Room,150,1,1,1,1,2,0,5,Unknown,North America,1
351,11,23310500,Theofanis,Toronto,95,0,0,108,Hotel Room,95,1,0.817240899,1,1,1,1,3,Unknown,North America,1
352,3,25036890,Patrick,Toronto,175,0,0,46,Hotel Room,175,1,1,1,1,2,1,4,Unknown,North America,1
353,1,23329894,Stephen,Toronto,350,0,0,4,Hotel Room,350,1,0,0,1,1,1,2,Unknown,North America,0
354,4,21821768,Esther,Toronto,67,0,0,35,Private Room,67,1,1,0.71204387,1,1,1,1,Unknown,North America,1
356,2,23417144,Lindsay,Toronto,65,0,0,69,Hotel Room,65,1,1,1,1,1,2,2,Unknown,North America,1
357,1,25118298,Sam,Toronto,202,0,0,80,Hotel Room,202,1,1,1,1,1,0,2,Unknown,North America,0
358,8,22735639,Mandy(Xiuqin),Toronto,41,0,0,12,Private Room,41,1,0.817240899,0.71204387,1,1,1,2,Unknown,North America,0
359,1,23484246,Anthony,Toronto,139,973,7,1,Hotel Room,139,1,1,0.71204387,1,1,1,2,Unknown,North America,0
360,2,5468710,Melissa,Toronto,169,0,0,49,Hotel Room,169,1,1,0.71204387,1,3,3,5,Unknown,North America,0
361,1,25161444,Sean,Toronto,385,0,0,76,Hotel Room,385,1,1,0.71204387,2,4,4,7,Unknown,North America,0
362,1,23026810,Elizabeth Ann,Toronto,690,0,0,36,Hotel Room,690,1,1,0.71204387,2,3,4,7,Unknown,North America,1
363,1,6486426,Sarah,Toronto,250,0,0,0,Hotel Room,250,1,1,0,1,2,3,6,Unknown,North America,0
364,12,22773087,Calvin,Toronto,99,0,0,792,Hotel Room,99,1,1,0.71204387,1,1,1,3,Unknown,North America,1
365,3,10304305,Tamara,Toronto,89,0,0,133,Private Room,89,1,1,0.71204387,1,1,1,1,Unknown,North America,1
366,1,6102871,Karen,Toronto,169,0,0,5,Hotel Room,169,1,0,0,1,3,3,5,Unknown,North America,0
367,4,24175706,Tanya,Toronto,119,0,0,82,Private Room,119,1,0,0,1,1,1,2,Unknown,North America,0
368,4,21821768,Esther,Toronto,58,0,0,89,Private Room,58,1,1,0.71204387,1,1,1,1,Unknown,North America,1
369,1,19006819,Roman,Toronto,289,0,0,81,Hotel Room,289,1,1,1,1,1,2,4,Unknown,North America,1
370,2,13647990,Paul,Toronto,100,0,0,569,Private Room,100,1,1,0.71204387,1,1,0,2,Unknown,North America,1
371,2,24500536,Amanda,Toronto,65,0,0,27,Private Room,65,1,1,0,1,1,1,2,Unknown,North America,0
373,2,16375413,Coleen,Toronto,105,0,0,47,Hotel Room,105,1,1,0.71204387,1,1,0,2,Unknown,North America,1
374,1,25655882,Viia,Toronto,300,0,0,20,Hotel Room,300,1,1,0.71204387,1,2,2,3,Unknown,North America,0
375,1,26025243,Lisa,Toronto,150,0,0,258,Hotel Room,150,1,1,0.71204387,1,1,2,2,Unknown,North America,0
376,2,25509879,Jim,Toronto,121,0,0,80,Hotel Room,121,1,1,0.71204387,1,2,2,2,Unknown,North America,0
377,9,69432,Angel,Toronto,120,0,0,89,Hotel Room,120,1,1,1,1,1,2,2,Unknown,North America,0
378,1,5844695,Alana & Geoff,Toronto,160,1120,7,2,Hotel Room,160,1,0,0,2,2,2,3,Unknown,North America,0
379,21,25278998,Ktc Property Management Ltd.,Toronto,150,0,0,75,Hotel Room,150,1,0.817240899,0.71204387,1,0,1,2,Unknown,North America,0
380,1,1157848,Jimi,Toronto,100,0,0,127,Hotel Room,100,1,0,0,1,1,3,3,Unknown,North America,0
381,1,25770450,Lorraine,Toronto,120,0,0,18,Hotel Room,120,1,1,1,1,1,1,2,Unknown,North America,1
382,1,4916259,Victoria,Toronto,299,0,0,106,Hotel Room,299,1,1,0.71204387,1,2,3,4,Unknown,North America,1
383,1,8925040,Pierre,Toronto,65,0,0,33,Hotel Room,65,1,1,0.71204387,1,1,0,1,Unknown,North America,0
384,1,26326951,Mona,Toronto,175,0,0,118,Hotel Room,175,1,1,0.71204387,1,1,0,2,Unknown,North America,0
385,1,14317813,K.J,Toronto,276,0,0,234,Hotel Room,276,1,1,1,1,1,2,4,Unknown,North America,0
386,2,26329035,Heather,Toronto,150,0,0,32,Private Room,150,1,0,0,1,2,0,2,Unknown,North America,0
387,1,28969849,Hermann,Toronto,75,525,7,5,Hotel Room,75,1,1,0,1,1,1,2,Unknown,North America,0
388,3,12600811,Ray,Toronto,500,0,0,0,Hotel Room,500,1,0,0,3,3,3,5,Unknown,North America,0
389,1,26651499,Helen,Toronto,68,0,0,22,Private Room,68,1,0,0,1,1,3,2,Unknown,North America,0
390,1,20841116,Deborah Charmaine,Toronto,209,0,0,228,Hotel Room,209,1,1,0.71204387,1,1,1,2,Unknown,North America,1
391,1,29120067,Zu,Toronto,185,1295,7,1,Hotel Room,185,1,1,0,2,2,2,3,Unknown,North America,0
392,1,18194304,Raouf,Toronto,98,0,0,76,Hotel Room,98,1,0.817240899,1,1,1,2,4,Unknown,North America,0
394,1,29405328,Adrien,Toronto,146,0,0,196,Private Room,146,1,1,0.71204387,1,1,0,2,Unknown,North America,1
395,2,642419,Michele,Toronto,99,0,0,153,Private Room,99,1,1,1,1,1,1,1,Unknown,North America,1
396,3,19984389,Mike,Toronto,89,0,0,34,Hotel Room,89,1,0.817240899,0.71204387,1,1,1,2,Unknown,North America,0
397,2,1528160,Tyrone Louis-Philippe,Toronto,161,0,0,523,Hotel Room,161,1,1,0.71204387,1,1,1,4,Unknown,North America,1
399,3,74582,Neil,Toronto,100,0,0,360,Private Room,100,1,1,1,1,1,1,1,Unknown,North America,0
400,1,27392210,Achira,Toronto,159,0,0,15,Hotel Room,159,1,1,0.71204387,1,1,1,4,Unknown,North America,1
401,1,27425490,Kinmond,Toronto,140,0,0,0,Hotel Room,140,0,0,0,2,3,3,4,Unknown,North America,0
402,4,24175706,Tanya,Toronto,149,0,0,37,Private Room,149,1,0,0,1,1,1,2,Unknown,North America,0
403,4,24175706,Tanya,Toronto,119,0,0,86,Private Room,119,1,0,0,1,1,1,2,Unknown,North America,0
404,1,23753563,Shaun,Toronto,89,0,0,15,Hotel Room,89,1,1,1,1,0,0,2,Unknown,North America,1
405,5,113345,Adela,Toronto,99,0,0,14,Hotel Room,99,1,0.817240899,0.71204387,1,1,2,3,Unknown,North America,0
406,1,3503227,Lauren,Toronto,140,0,0,40,Hotel Room,140,1,0,0,1,2,0,2,Unknown,North America,0
407,2,1699308,Devin,Toronto,189,0,0,43,Hotel Room,189,1,1,0.71204387,1,1,1,2,Unknown,North America,1
408,1,19899878,Wenzel,Toronto,175,0,0,0,Hotel Room,175,1,0,0,1,1,1,3,Unknown,North America,0
409,1,27923833,Daniel,Toronto,80,0,0,51,Private Room,80,1,0,1,1,1,1,2,Unknown,North America,0
410,2,16375413,Coleen,Toronto,500,3500,7,12,Hotel Room,500,1,1,0.71204387,3,4,4,7,Unknown,North America,1
411,3,1704172,Vanessa,Toronto,708,0,0,137,Hotel Room,708,1,1,1,3,4,6,7,Unknown,North America,1
412,1,28020925,John,Toronto,412,0,0,0,Hotel Room,412,0,0,0,2,4,4,7,Unknown,North America,0
413,1,29871967,Vinny,Toronto,120,0,0,482,Hotel Room,120,1,0,1,1,1,1,2,Unknown,North America,0
414,2,16853533,Qingshan,Toronto,91,0,0,358,Private Room,91,1,1,0.71204387,1,1,3,4,Unknown,North America,1
415,2,28180980,Sandra M,Toronto,160,0,0,160,Private Room,160,1,1,1,1,1,1,2,Unknown,North America,1
416,19,377846,Nick & Nena,Toronto,599,0,0,14,Hotel Room,599,1,1,0.71204387,4,8,10,7,Unknown,North America,0
417,6,28299455,Deanne,Toronto,211,0,0,0,Hotel Room,211,1,0.817240899,0.71204387,1,2,2,3,Unknown,North America,0
419,1,30018135,Kristina,Toronto,400,0,0,0,Private Room,400,0,0,0,1,1,1,2,Unknown,North America,0
420,3,4905778,Christina,Toronto,116,0,0,81,Hotel Room,116,1,1,0.71204387,1,1,1,2,Unknown,North America,0
421,1,19810848,Fiona,Toronto,146,0,0,26,Hotel Room,146,1,1,0.71204387,1,1,1,2,Unknown,North America,1
422,4,21821768,Esther,Toronto,76,0,0,111,Private Room,76,1,1,0.71204387,1,1,1,2,Unknown,North America,1
423,3,20782996,Shengsheng,Toronto,89,0,0,170,Private Room,89,1,1,0.71204387,1,1,1,2,Unknown,North America,1
424,1,2339735,Amanda,Toronto,173,0,0,120,Hotel Room,173,1,0,0,1,1,1,2,Unknown,North America,0
425,1,2256396,John,Toronto,180,0,0,3,Hotel Room,180,1,0,0,1,2,2,2,Unknown,North America,0
426,1,30278848,Victor,Toronto,145,0,0,0,Hotel Room,145,0,0,0,2,2,2,4,Unknown,North America,0
427,2,28180980,Sandra M,Toronto,170,0,0,86,Private Room,170,1,1,1,1,1,1,2,Unknown,North America,1
428,2,17209811,Dallas,Toronto,124,0,0,149,Private Room,124,1,1,1,1,1,1,4,Unknown,North America,0
429,1,2719705,Kimsa,Toronto,1000,0,0,0,Hotel Room,1000,1,0,0,1,1,1,2,Unknown,North America,0
431,1,9136826,Juliana,Toronto,200,0,0,14,Hotel Room,200,1,0,0.71204387,1,2,3,4,Unknown,North America,0
432,4,30441280,Tina,Toronto,200,0,0,19,Hotel Room,200,1,1,0.71204387,1,1,1,1,Unknown,North America,0
433,6,28299455,Deanne,Toronto,139,0,0,0,Hotel Room,139,1,0.817240899,0.71204387,1,1,1,2,Unknown,North America,0
434,2,31146334,Kelly,Toronto,107,0,0,310,Private Room,107,1,1,0.71204387,1,1,1,2,Unknown,North America,1
435,1,30474530,Biserka,Toronto,250,0,0,311,Hotel Room,250,1,0,0,1,2,5,6,Unknown,North America,0
437,1,441728118,Julie,Toronto,180,1260,7,5,Hotel Room,180,1,0,0,1,1,2,3,Unknown,North America,0
439,1,16064305,Kay,Toronto,110,0,0,15,Hotel Room,110,1,0,0.71204387,1,1,1,2,Unknown,North America,0
440,16,30753730,Jeishan,Toronto,41,0,0,45,Private Room,41,1,1,0.71204387,1,1,1,2,Unknown,North America,0
441,8,187320,Downtown Suite Living,Toronto,160,0,0,8,Hotel Room,160,1,1,0.71204387,2,3,3,4,Unknown,North America,0
443,16,30753730,Jeishan,Toronto,41,0,0,25,Private Room,41,1,1,0.71204387,1,1,2,2,Unknown,North America,0
444,16,30753730,Jeishan,Toronto,41,0,0,33,Private Room,41,1,1,0.71204387,1,1,1,1,Unknown,North America,0
445,2,31383165,Crystal,Toronto,121,0,0,32,Hotel Room,121,0,1,0,1,0,0,2,Unknown,North America,0
446,2,2216736,Brendan,Toronto,249,0,0,122,Hotel Room,249,1,1,0.71204387,3,3,3,7,Unknown,North America,0
447,7,19309556,Arjun,Toronto,169,0,0,189,Hotel Room,169,1,1,0.71204387,2,2,2,4,Unknown,North America,1
448,1,31527432,Joshua,Toronto,399,0,0,10,Hotel Room,399,1,1,0,3,4,7,7,Unknown,North America,0
449,1,22686317,Lois,Toronto,100,0,0,83,Private Room,100,1,1,0.71204387,1,1,2,2,Unknown,North America,1
451,1,21267452,Jaci,Toronto,101,0,0,111,Hotel Room,101,0,0,0,0,1,2,2,Unknown,North America,0
452,2,29938723,Anca-Daniela,Toronto,115,0,0,290,Hotel Room,115,1,1,1,1,1,2,2,Unknown,North America,0
453,1,879198,Damon,Toronto,333,0,0,62,Hotel Room,333,1,1,1,1,1,1,4,Unknown,North America,1
454,2,22239541,Jerome,Toronto,80,560,7,2,Private Room,80,0,0.817240899,0.71204387,1,1,1,2,Unknown,North America,0
455,1,20771745,Sue,Toronto,75,0,0,147,Hotel Room,75,1,1,0,1,0,0,3,Unknown,North America,0
456,16,30753730,Jeishan,Toronto,29,0,0,32,Private Room,29,1,1,0.71204387,1,1,3,3,Unknown,North America,0
457,1,22049576,Rajnee,Toronto,221,0,0,141,Hotel Room,221,1,1,0.71204387,1,1,1,2,Unknown,North America,0
458,2,31624740,Shaps,Toronto,214,1498,7,5,Hotel Room,214,1,0,0,1,1,1,2,Unknown,North America,0
461,1,27084021,Rachna,Toronto,114,0,0,3,Hotel Room,114,0,1,0,0,0,0,2,Unknown,North America,0
462,1,15644003,Judy,Toronto,112,0,0,78,Hotel Room,112,1,1,0,1,1,3,4,Unknown,North America,0
463,1,30597531,Jason,Toronto,105,735,7,4,Hotel Room,105,1,1,0.71204387,1,1,0,2,Unknown,North America,0
464,3,31680863,Shahrzad,Toronto,230,0,0,7,Hotel Room,230,1,1,0.71204387,1,1,1,2,Unknown,North America,0
465,1,29038344,Carol,Toronto,179,0,0,74,Hotel Room,179,1,0,0,1,1,2,4,Unknown,North America,0
466,1,10473588,Samantha,Toronto,405,0,0,98,Hotel Room,405,1,1,0.71204387,2,2,2,4,Unknown,North America,1
468,3,74582,Neil,Toronto,94,0,0,480,Private Room,94,1,1,1,1,1,0,1,Unknown,North America,0
469,3,33078730,Sabah,Toronto,113,0,0,233,Hotel Room,113,1,1,0.71204387,1,1,1,2,Unknown,North America,1
470,1,6835147,Ashley,Toronto,175,0,0,32,Hotel Room,175,1,1,1,1,2,2,3,Unknown,North America,1
473,15,30654608,David,Toronto,75,0,0,313,Hotel Room,75,1,1,0.71204387,1,1,2,4,Unknown,North America,0
475,2,33126335,Jane,Toronto,125,0,0,53,Hotel Room,125,1,1,1,1,1,1,2,Unknown,North America,1
476,16,30753730,Jeishan,Toronto,40,0,0,38,Private Room,40,1,1,0.71204387,1,1,1,2,Unknown,North America,0
477,1,32076724,Niki,Toronto,135,945,7,4,Hotel Room,135,1,0,0,1,1,2,4,Unknown,North America,0
478,1,3718914,Maryrose,Toronto,195,0,0,78,Hotel Room,195,1,0,0,1,1,4,4,Unknown,North America,0
479,3,1244099,Ottilie,Toronto,315,0,0,36,Hotel Room,315,1,1,0.71204387,2,3,4,5,Unknown,North America,1
480,1,30221116,Clasina,Toronto,60,0,0,321,Private Room,60,1,1,0.71204387,1,1,1,1,Unknown,North America,1
482,4,1200367,Grace,Toronto,147,0,0,42,Hotel Room,147,1,1,0.71204387,1,1,1,2,Unknown,North America,1
483,1,31621941,Norah,Toronto,55,0,0,0,Private Room,55,1,0,0,1,2,0,1,Unknown,North America,0
484,1,33504751,Agnieshka,Toronto,50,0,0,11,Private Room,50,1,1,0.71204387,1,1,1,1,Unknown,North America,0
485,2,31397994,Mathieu,Toronto,75,0,0,521,Hotel Room,75,1,1,0.71204387,1,1,1,4,Unknown,North America,1
486,1,33692973,Margarida,Toronto,100,0,0,380,Hotel Room,100,1,0,0.71204387,1,1,1,2,Unknown,North America,0
487,1,9330780,John,Toronto,85,0,0,60,Hotel Room,85,1,1,0,1,1,1,2,Unknown,North America,0
488,1,33731433,Dezi,Toronto,149,0,0,17,Hotel Room,149,0,0,0,1,1,1,2,Unknown,North America,0
489,1,29824322,Gaziza,Toronto,137,0,0,383,Hotel Room,137,1,1,1,1,1,2,2,Unknown,North America,1
491,2,32379679,Jen,Toronto,72,0,0,26,Private Room,72,1,0,1,1,1,1,1,Unknown,North America,0
492,3,33738826,Lukas,Toronto,100,0,0,67,Private Room,100,1,1,0.71204387,1,1,1,2,Unknown,North America,0
493,1,33916643,Ian &,Toronto,101,0,0,51,Hotel Room,101,1,1,1,1,1,2,2,Unknown,North America,1
494,1,994069,Charity,Toronto,105,0,0,7,Hotel Room,105,1,0,1,1,1,0,2,Unknown,North America,0
495,1,21295708,Bogdan,Toronto,45,0,0,80,Private Room,45,1,1,1,1,1,1,2,Unknown,North America,1
496,1,33923191,Douglas,Toronto,175,0,0,43,Hotel Room,175,1,1,0,1,2,2,4,Unknown,North America,0
497,15,30654608,David,Toronto,115,0,0,338,Hotel Room,115,1,1,0.71204387,1,1,2,4,Unknown,North America,0
499,1,32632978,Kay,Toronto,143,0,0,27,Private Room,143,1,0,1,1,1,1,2,Unknown,North America,0
500,1,32634677,Ramnathan,Toronto,181,0,0,128,Hotel Room,181,1,1,1,1,2,2,3,Unknown,North America,1
502,2,34365954,Kim,Toronto,506,0,0,146,Hotel Room,506,1,1,0.71204387,2,4,5,7,Unknown,North America,0
504,2,34863606,Ky Quy,Toronto,65,0,0,155,Private Room,65,1,1,0.71204387,1,1,1,2,Unknown,North America,0
505,3,33699825,Milad,Toronto,90,0,0,28,Hotel Room,90,1,1,0.71204387,1,1,2,2,Unknown,North America,0
506,1,34866282,Shannon & Fred,Toronto,82,0,0,46,Hotel Room,82,0,1,0,1,1,1,2,Unknown,North America,0
507,24,23518355,Lee-Anne,Toronto,99,0,0,13,Hotel Room,99,1,1,1,1,1,1,2,Unknown,North America,1
508,1,34547305,Shirin,Toronto,57,0,0,384,Private Room,57,1,1,0,1,1,1,1,Unknown,North America,0
510,1,34940857,James,Toronto,167,0,0,156,Hotel Room,167,1,1,0.71204387,1,1,2,4,Unknown,North America,0
511,3,9408559,Maxine,Toronto,65,0,0,19,Private Room,65,1,1,0.71204387,1,1,1,2,Unknown,North America,0
512,1,15530001,Shane,Toronto,118,0,0,116,Hotel Room,118,1,0,0,1,1,1,2,Unknown,North America,0
